-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,10,11,12,13,11,12,13,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612823,11,12,13,1610612769,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612769,1610612787,1610612805,1610612823,1610612805,1610612823,1610612769,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612823,1610612787,1610612805,11,12,13,13,14,15,-1
-1,28,29,30,31,30,31,32,1610612786,1610612804,1610612786,1610612804,1610612768,1610612768,1610612768,1610612768,30,31,32,1610612786,1610612804,1610612786,1610612804,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612786,1610612804,1610612768,1610612786,1610612768,1610612786,1610612804,1610612822,1610612768,1610612786,1610612804,30,31,32,31,32,33,-1
-1,46,47,48,49,48,49,50,1610612785,1610612803,1610612785,1610612803,1610612767,1610612767,1610612767,1610612767,48,49,50,1610612785,1610612803,1610612785,1610612803,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612768,1610612768,1610612768,1610612767,1610612785,1610612767,1610612785,1610612803,1610612821,1610612767,1610612785,1610612803,48,49,50,49,50,51,-1
-1,64,65,66,67,66,67,68,1610612784,1610612802,1610612784,1610612802,1610612766,1610612766,1610612766,1610612766,66,67,68,1610612784,1610612802,1610612784,1610612802,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612767,1610612767,1610612767,1610612766,1610612784,1610612766,1610612784,1610612802,1610612820,1610612766,1610612784,1610612802,66,30,31,32,68,69,-1
-1,82,47,48,49,84,85,86,1610612783,1610612801,1610612783,1610612801,1610612765,1610612765,1610612765,1610612765,84,85,86,1610612783,1610612801,1610612783,1610612801,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612765,1610612766,1610612766,1610612766,1610612765,1610612783,1610612765,1610612783,1610612801,1610612819,1610612765,1610612783,1610612801,84,48,49,50,50,87,-1
-1,28,65,66,67,68,101,102,103,1610612800,1610612818,1610612764,1610612782,1610612800,1610612818,1610612764,101,102,103,1610612782,1610612800,1610612818,1610612764,1610612782,1610612800,1610612818,1610612764,1610612782,1610612800,1610612818,1610612764,1610612782,1610612800,1610612764,1610612782,1610612800,1610612764,1610612782,1610612800,1610612818,1610612764,1610612782,1610612800,1610612818,1610612764,1610612782,1610612800,1610612764,1610612782,1610612800,1610612818,1610612782,1610612800,1610612818,66,67,68,68,33,-1
-1,46,29,30,31,32,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,84,85,86,32,51,-1
-1,64,29,30,31,32,69,-1,-1,-1,10,11,12,13,11,12,13,14,11,12,13,14,11,12,13,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,11,12,11,12,13,14,15,-1,-1,-1,64,29,30,31,32,69,-1
-1,82,29,30,31,32,87,-1,-1,-1,28,47,48,49,50,48,49,50,47,48,49,50,47,48,49,47,48,49,50,47,48,49,50,47,48,49,50,47,48,47,48,49,50,48,49,50,48,49,50,23,-1,-1,-1,82,29,30,31,32,87,-1
-1,28,29,30,31,32,33,-1,-1,-1,28,47,48,49,50,47,48,49,50,47,48,49,50,47,48,49,50,47,48,49,47,48,49,47,48,49,50,47,48,49,47,48,49,47,48,47,48,49,50,41,-1,-1,-1,28,29,30,31,32,33,-1
-1,46,29,30,31,32,51,-1,-1,-1,18,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,19,20,21,22,23,-1,-1,-1,46,29,30,31,32,51,-1
-1,64,29,30,31,32,69,-1,-1,-1,36,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,39,40,37,38,37,38,39,40,41,-1,-1,-1,64,29,30,31,32,69,-1
-1,82,29,30,31,32,33,-1,-1,-1,54,55,56,57,58,55,56,57,58,55,56,57,58,55,56,57,58,55,56,57,58,55,56,57,58,55,56,57,58,55,56,57,58,55,56,55,56,57,58,59,-1,-1,-1,82,29,30,31,32,33,-1
-1,28,29,30,31,32,51,-1,-1,-1,72,73,74,75,76,73,19,20,21,22,22,22,22,22,22,22,22,22,22,75,76,73,74,75,76,73,74,75,76,73,74,75,76,73,74,73,74,75,76,77,-1,-1,-1,28,29,30,31,32,51,-1
-1,46,29,30,31,32,69,-1,-1,-1,18,19,20,21,22,19,20,21,22,22,40,40,40,40,40,40,40,40,40,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,-1,-1,-1,46,29,30,31,32,69,-1
-1,64,29,30,31,32,87,-1,-1,-1,36,37,38,39,40,19,19,19,19,19,20,21,22,58,58,58,58,58,58,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,-1,-1,-1,64,29,30,31,32,87,-1
-1,28,29,30,31,32,69,-1,-1,-1,54,55,56,57,58,37,37,37,37,19,19,20,21,22,76,76,76,76,76,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,-1,-1,-1,28,29,30,31,32,69,-1
-1,46,29,30,31,32,87,-1,-1,-1,72,73,74,75,76,55,55,19,20,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,76,76,76,76,76,76,76,76,19,20,21,22,22,76,77,-1,-1,-1,46,29,30,31,32,87,-1
-1,64,29,30,31,32,33,-1,-1,-1,18,19,20,21,22,73,19,20,21,22,22,40,40,40,40,40,40,40,40,40,40,40,40,40,40,22,22,22,22,22,22,22,22,22,22,22,22,40,22,23,-1,-1,-1,64,29,30,31,32,33,-1
-1,28,29,30,31,32,51,-1,-1,-1,36,37,38,39,40,19,20,21,22,22,40,58,58,58,58,58,58,58,58,58,58,58,58,58,58,40,40,40,40,40,40,40,40,40,40,40,40,58,40,41,-1,-1,-1,28,29,30,31,32,51,-1
-1,46,29,30,31,32,69,-1,-1,-1,54,55,56,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,21,22,58,58,58,58,58,76,58,59,-1,-1,-1,46,29,30,31,32,69,-1
-1,64,29,30,31,32,87,-1,-1,-1,72,73,74,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,19,19,19,19,19,19,19,20,21,22,76,77,-1,-1,-1,64,29,30,31,32,87,-1
-1,82,29,30,31,32,33,-1,-1,-1,18,19,20,55,19,20,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,55,55,37,37,37,37,37,19,20,21,22,22,76,23,-1,-1,-1,82,29,30,31,32,33,-1
-1,28,29,30,31,32,51,-1,-1,-1,36,37,38,73,37,38,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,19,19,19,19,20,21,22,22,22,22,22,40,40,41,-1,-1,-1,28,29,30,31,32,51,-1
-1,46,30,31,32,32,69,-1,-1,-1,18,19,20,21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,37,37,19,19,19,19,19,20,21,22,40,58,58,23,-1,-1,-1,46,30,31,32,32,69,-1
-1,64,30,31,32,50,87,-1,-1,-1,36,37,38,39,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,55,55,37,37,37,37,37,38,39,40,58,76,76,41,-1,-1,-1,64,30,31,32,50,87,-1
-1,82,30,31,32,68,33,-1,-1,-1,54,55,56,57,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,73,73,55,55,55,55,55,56,57,58,76,75,76,59,-1,-1,-1,82,30,31,32,68,33,-1
-1,28,29,30,31,32,51,-1,144,145,72,73,74,75,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,74,73,73,73,73,73,74,75,76,74,75,76,77,150,151,-1,28,29,30,31,32,51,-1
-1,46,47,48,49,50,69,-1,162,163,90,91,92,93,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,94,91,92,93,91,92,93,94,95,168,169,-1,46,47,48,49,50,69,-1
-1,64,29,30,31,32,87,-1,180,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,187,-1,64,29,30,31,32,87,-1
-1,18,47,48,49,50,33,-1,198,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,204,205,-1,28,47,48,49,50,23,-1
-1,36,20,20,21,22,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,30,31,30,31,41,-1
-1,54,38,38,39,40,1610612769,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612769,1610612787,1610612805,1610612823,1610612805,1610612823,11,12,13,14,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612769,1610612787,1610612805,1610612823,1610612805,1610612823,1610612769,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,1610612823,1610612769,1610612787,1610612805,48,49,48,49,59,-1
-1,72,56,56,57,58,1610612804,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,20,21,22,1610612786,1610612804,1610612786,1610612804,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612768,1610612786,1610612804,1610612768,1610612786,1610612768,1610612786,1610612804,1610612822,66,67,66,67,77,-1
-1,1610612749,74,74,75,76,1610612803,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,38,39,40,1610612785,1610612803,1610612785,1610612803,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612767,1610612768,1610612768,1610612768,1610612767,1610612785,1610612767,1610612785,1610612803,1610612821,1610612767,1610612785,1610612803,1610612821,1610612829,-1
-1,1610612748,1610612766,1610612784,1610612802,1610612784,1610612802,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,56,57,58,1610612784,1610612802,1610612784,1610612802,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612766,1610612767,1610612767,1610612767,1610612766,1610612784,1610612766,1610612784,1610612802,1610612820,1610612766,1610612784,1610612802,1610612820,1610612828,-1
